Stations_ID;Stations_Name;Parameter;Von_Datum;Bis_Datum;Gesamt_Fehlwerte;Beschreibung;eor;                                                                                                              
1420;Frankfurt/Main;V_N;07.10.1989-07:00;07.10.1989-07:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;10.10.1989-06:00;10.10.1989-06:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;11.10.1989-06:00;11.10.1989-06:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;12.10.1989-06:00;12.10.1989-06:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;13.10.1989-06:00;13.10.1989-06:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;14.10.1989-06:00;14.10.1989-06:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;15.10.1989-06:00;15.10.1989-06:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;18.10.1989-02:00;18.10.1989-02:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;18.10.1989-06:00;18.10.1989-06:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;20.10.1989-06:00;20.10.1989-06:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;20.10.1989-09:00;20.10.1989-09:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;22.10.1989-06:00;22.10.1989-06:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;24.10.1989-06:00;24.10.1989-06:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;25.10.1989-06:00;25.10.1989-06:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;27.10.1989-06:00;27.10.1989-06:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;29.10.1989-06:00;29.10.1989-06:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;30.10.1989-06:00;30.10.1989-06:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;03.11.1989-06:00;03.11.1989-06:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;03.11.1989-13:00;03.11.1989-13:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;05.11.1989-06:00;05.11.1989-06:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;05.11.1989-14:00;05.11.1989-14:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;06.11.1989-06:00;06.11.1989-06:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;16.11.1989-06:00;16.11.1989-06:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;17.11.1989-06:00;17.11.1989-06:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;20.11.1989-06:00;20.11.1989-06:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;21.11.1989-19:00;21.11.1989-19:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;22.11.1989-06:00;22.11.1989-06:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;24.11.1989-06:00;24.11.1989-06:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;25.11.1989-06:00;25.11.1989-06:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;27.11.1989-06:00;27.11.1989-06:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;28.11.1989-06:00;28.11.1989-06:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;29.11.1989-06:00;29.11.1989-06:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;01.12.1989-12:00;01.12.1989-12:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;02.12.1989-06:00;02.12.1989-06:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;02.12.1989-20:00;02.12.1989-20:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;03.12.1989-06:00;03.12.1989-06:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;07.12.1989-08:00;07.12.1989-08:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;08.12.1989-14:00;08.12.1989-14:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;09.12.1989-06:00;09.12.1989-06:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;09.12.1989-21:00;09.12.1989-21:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;16.12.1989-05:00;16.12.1989-06:00;2;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;22.12.1989-06:00;22.12.1989-06:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;23.12.1989-06:00;23.12.1989-06:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;24.12.1989-06:00;24.12.1989-06:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;24.12.1989-20:00;24.12.1989-20:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;25.12.1989-06:00;25.12.1989-06:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;27.12.1989-06:00;27.12.1989-06:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;31.12.1989-06:00;31.12.1989-06:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;19.01.1990-16:00;19.01.1990-16:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;25.01.1990-21:00;25.01.1990-21:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;27.01.1990-13:00;27.01.1990-13:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;05.02.1990-23:00;05.02.1990-23:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;23.02.1990-12:00;23.02.1990-12:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;24.02.1990-22:00;24.02.1990-22:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;06.03.1990-10:00;06.03.1990-10:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;09.03.1990-19:00;09.03.1990-19:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;11.03.1990-19:00;11.03.1990-19:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;12.03.1990-01:00;12.03.1990-01:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;12.03.1990-21:00;12.03.1990-21:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;21.03.1990-21:00;21.03.1990-23:00;3;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;28.03.1990-04:00;28.03.1990-04:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;12.04.1990-02:00;12.04.1990-02:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;16.04.1990-20:00;16.04.1990-20:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;18.04.1990-14:00;18.04.1990-14:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;07.05.1990-02:00;07.05.1990-02:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;30.05.1990-05:00;30.05.1990-05:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;31.05.1990-15:00;31.05.1990-15:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;02.06.1990-22:00;02.06.1990-22:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;07.06.1990-08:00;07.06.1990-08:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;06.07.1990-16:00;06.07.1990-16:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;29.08.1990-23:00;29.08.1990-23:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;31.08.1990-09:00;31.08.1990-11:00;3;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;01.09.1990-07:00;01.09.1990-07:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;02.09.1990-08:00;02.09.1990-08:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;03.09.1990-20:00;03.09.1990-20:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;04.09.1990-20:00;04.09.1990-20:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;06.09.1990-10:00;06.09.1990-10:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;09.09.1990-08:00;09.09.1990-08:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;13.09.1990-04:00;13.09.1990-04:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;15.09.1990-08:00;15.09.1990-08:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;21.09.1990-01:00;21.09.1990-01:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;22.09.1990-02:00;22.09.1990-02:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;27.09.1990-17:00;27.09.1990-17:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;29.09.1990-00:00;29.09.1990-00:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;04.10.1990-02:00;04.10.1990-02:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;04.10.1990-05:00;04.10.1990-05:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;10.10.1990-14:00;10.10.1990-14:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;15.10.1990-08:00;15.10.1990-08:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;19.10.1990-00:00;19.10.1990-00:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;08.11.1990-07:00;08.11.1990-07:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;16.11.1990-08:00;16.11.1990-08:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;21.11.1990-23:00;21.11.1990-23:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;23.11.1990-23:00;23.11.1990-23:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;11.12.1990-17:00;11.12.1990-17:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;11.12.1990-21:00;11.12.1990-21:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;12.12.1990-04:00;12.12.1990-04:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;21.12.1990-19:00;21.12.1990-19:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;22.12.1990-07:00;22.12.1990-07:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;28.12.1990-07:00;28.12.1990-07:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;29.12.1990-12:00;29.12.1990-13:00;2;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;29.12.1990-20:00;29.12.1990-20:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;29.12.1990-23:00;29.12.1990-23:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;01.01.1991-17:00;01.01.1991-17:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;05.01.1991-14:00;05.01.1991-14:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;13.01.1991-05:00;13.01.1991-05:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;14.01.1991-08:00;14.01.1991-08:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;15.01.1991-13:00;15.01.1991-13:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;19.01.1991-08:00;19.01.1991-08:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;21.01.1991-23:00;21.01.1991-23:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;25.01.1991-13:00;25.01.1991-13:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;25.01.1991-16:00;25.01.1991-16:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;06.02.1991-16:00;06.02.1991-16:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;06.02.1991-19:00;06.02.1991-19:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;07.02.1991-23:00;08.02.1991-00:00;2;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;09.02.1991-23:00;09.02.1991-23:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;10.02.1991-21:00;10.02.1991-21:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;16.02.1991-09:00;16.02.1991-09:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;18.02.1991-00:00;18.02.1991-05:00;6;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;18.02.1991-19:00;18.02.1991-19:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;19.02.1991-23:00;19.02.1991-23:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;24.02.1991-23:00;24.02.1991-23:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;27.02.1991-23:00;27.02.1991-23:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;02.03.1991-14:00;02.03.1991-14:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;16.03.1991-17:00;16.03.1991-17:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;17.03.1991-17:00;17.03.1991-17:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;18.03.1991-13:00;18.03.1991-13:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;21.03.1991-17:00;21.03.1991-17:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;24.03.1991-21:00;24.03.1991-21:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;28.03.1991-16:00;28.03.1991-16:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;29.03.1991-04:00;29.03.1991-04:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;01.04.1991-05:00;01.04.1991-05:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;03.04.1991-13:00;03.04.1991-13:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;08.04.1991-07:00;08.04.1991-07:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;17.04.1991-12:00;17.04.1991-13:00;2;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;18.04.1991-21:00;18.04.1991-21:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;19.04.1991-21:00;19.04.1991-21:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;30.04.1991-03:00;30.04.1991-03:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;01.05.1991-20:00;01.05.1991-20:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;03.05.1991-18:00;03.05.1991-19:00;2;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;04.05.1991-18:00;04.05.1991-18:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;04.05.1991-20:00;04.05.1991-20:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;08.05.1991-14:00;08.05.1991-14:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;08.05.1991-16:00;08.05.1991-16:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;08.05.1991-23:00;08.05.1991-23:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;19.05.1991-09:00;19.05.1991-11:00;3;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;20.05.1991-19:00;20.05.1991-19:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;13.06.1991-11:00;13.06.1991-11:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;14.06.1991-21:00;15.06.1991-03:00;7;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;15.06.1991-07:00;15.06.1991-07:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;16.06.1991-09:00;16.06.1991-10:00;2;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;19.06.1991-19:00;19.06.1991-19:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;20.06.1991-13:00;20.06.1991-13:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;21.06.1991-05:00;21.06.1991-05:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;21.06.1991-07:00;21.06.1991-07:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;21.06.1991-13:00;21.06.1991-13:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;21.06.1991-22:00;21.06.1991-22:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;22.06.1991-13:00;22.06.1991-13:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;22.06.1991-20:00;22.06.1991-20:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;27.06.1991-03:00;27.06.1991-03:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;29.06.1991-02:00;29.06.1991-02:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;30.06.1991-08:00;30.06.1991-08:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;01.07.1991-22:00;01.07.1991-22:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;02.07.1991-19:00;02.07.1991-19:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;09.07.1991-00:00;09.07.1991-02:00;3;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;18.07.1991-16:00;18.07.1991-16:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;23.07.1991-10:00;23.07.1991-10:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;31.07.1991-10:00;31.07.1991-10:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;01.08.1991-16:00;01.08.1991-16:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;07.08.1991-17:00;07.08.1991-17:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;09.08.1991-22:00;09.08.1991-22:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;15.08.1991-23:00;15.08.1991-23:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;16.08.1991-19:00;16.08.1991-21:00;3;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;17.08.1991-01:00;17.08.1991-01:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;17.08.1991-05:00;17.08.1991-05:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;17.08.1991-07:00;17.08.1991-07:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;20.08.1991-23:00;20.08.1991-23:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;24.08.1991-14:00;24.08.1991-14:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;30.08.1991-13:00;30.08.1991-13:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;03.09.1991-13:00;03.09.1991-13:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;06.09.1991-14:00;06.09.1991-14:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;07.09.1991-19:00;07.09.1991-19:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;13.09.1991-11:00;13.09.1991-11:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;26.09.1991-22:00;26.09.1991-22:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;27.09.1991-11:00;27.09.1991-11:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;01.10.1991-19:00;01.10.1991-19:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;01.10.1991-23:00;01.10.1991-23:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;04.10.1991-08:00;04.10.1991-08:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;16.10.1991-01:00;16.10.1991-01:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;16.10.1991-17:00;16.10.1991-18:00;2;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;16.10.1991-23:00;16.10.1991-23:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;17.10.1991-07:00;17.10.1991-07:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;17.10.1991-10:00;17.10.1991-10:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;17.10.1991-23:00;17.10.1991-23:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;18.10.1991-03:00;18.10.1991-03:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;18.10.1991-08:00;18.10.1991-08:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;21.10.1991-14:00;21.10.1991-15:00;2;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;25.10.1991-20:00;25.10.1991-20:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;27.10.1991-11:00;27.10.1991-11:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;31.10.1991-00:00;31.10.1991-03:00;4;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;31.10.1991-05:00;31.10.1991-05:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;31.10.1991-08:00;31.10.1991-08:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;01.11.1991-15:00;01.11.1991-17:00;3;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;01.11.1991-19:00;01.11.1991-19:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;02.11.1991-11:00;02.11.1991-11:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;12.11.1991-16:00;12.11.1991-16:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;16.11.1991-09:00;16.11.1991-09:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;16.11.1991-16:00;16.11.1991-22:00;7;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;17.11.1991-00:00;17.11.1991-00:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;17.11.1991-02:00;17.11.1991-04:00;3;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;17.11.1991-07:00;17.11.1991-07:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;22.11.1991-19:00;22.11.1991-19:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;05.12.1991-02:00;05.12.1991-02:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;05.12.1991-08:00;05.12.1991-09:00;2;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;13.12.1991-10:00;13.12.1991-10:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;21.12.1991-00:00;21.12.1991-00:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;23.12.1991-23:00;24.12.1991-02:00;4;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;30.12.1991-10:00;30.12.1991-10:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;03.01.1992-20:00;03.01.1992-20:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;11.01.1992-17:00;11.01.1992-17:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;11.01.1992-19:00;11.01.1992-19:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;24.01.1992-12:00;24.01.1992-13:00;2;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;15.02.1992-02:00;15.02.1992-02:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;15.05.1992-13:00;15.05.1992-13:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;19.08.1992-08:00;19.08.1992-08:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;01.09.1992-06:00;01.09.1992-06:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;08.12.1992-10:00;08.12.1992-10:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;09.12.1992-17:00;09.12.1992-22:00;6;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;05.02.1993-22:00;05.02.1993-22:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;09.03.1993-14:00;09.03.1993-14:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;21.03.1993-16:00;21.03.1993-16:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;22.03.1993-07:00;22.03.1993-07:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;28.04.1993-13:00;28.04.1993-13:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;13.07.1993-08:00;13.07.1993-08:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;29.10.1993-20:00;29.10.1993-20:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;10.11.1993-19:00;10.11.1993-19:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;04.12.1993-07:00;04.12.1993-07:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;14.12.1993-10:00;14.12.1993-10:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;23.12.1993-09:00;23.12.1993-09:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;12.02.1994-08:00;12.02.1994-08:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;14.02.1994-20:00;14.02.1994-20:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;28.02.1994-08:00;28.02.1994-08:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;29.05.1994-15:00;29.05.1994-15:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;24.06.1994-03:00;24.06.1994-03:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;30.06.1994-12:00;30.06.1994-12:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;18.07.1994-01:00;18.07.1994-01:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;07.08.1994-02:00;07.08.1994-02:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;29.08.1994-08:00;29.08.1994-08:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;01.11.1994-16:00;01.11.1994-16:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;31.12.1994-01:00;31.12.1994-01:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;29.04.1995-13:00;29.04.1995-13:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;20.05.1995-19:00;20.05.1995-19:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;02.06.1995-17:00;02.06.1995-17:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;18.06.1995-13:00;18.06.1995-13:00;1;;eor;                                                                                                                                       
